	Species	Microbiome	ID	Nutrition	Nutrition2	Subsample	Experiment	Cell_type	Diameter	Percentage
649	SI7820	SynCom	214	0.67mM	0.67	5	1	CCL1	16.44204125	19.58263646
650	SP9509	SynCom	215	0.67mM	0.67	1	1	CCL1	15.03797476	20.36942441
651	SP9509	SynCom	216	0.67mM	0.67	2	1	CCL1	10.57433875	15.61931542
652	SP9509	SynCom	216.5	0.67mM	0.67	3	1	CCL1	11.88481143	15.17193681
653	SP9509	SynCom	217	0.67mM	0.67	4	1	CCL1	15.36753	20.1641901
654	SP9509	SynCom	218	0.67mM	0.67	5	1	CCL1	15.38741375	19.02399521
655	LP8539	SynCom	221	0.67mM	0.67	1	1	CCL1	13.78015833	20.58904594
656	LP8539	SynCom	222	0.67mM	0.67	2	1	CCL1	14.787292	18.41585022
657	LP0049	SynCom	231	0.67mM	0.67	1	1	CCL1	13.36489375	23.402089
658	LP0049	SynCom	232	0.67mM	0.67	2	1	CCL1	16.797613	26.90911733
659	LP0049	SynCom	233	0.67mM	0.67	3	1	CCL1	15.20879857	28.29751592
660	LP0049	SynCom	234	0.67mM	0.67	4	1	CCL1	15.79543875	22.76211089
661	LJ9250	SynCom	235	0.67mM	0.67	1	1	CCL1	12.12376111	19.56620977
662	LJ9250	SynCom	236	0.67mM	0.67	2	1	CCL1	15.55757111	22.68868674
663	LJ9250	SynCom	237	0.67mM	0.67	3	1	CCL1	15.31591222	19.8590488
664	LJ9250	SynCom	238	0.67mM	0.67	4	1	CCL1	13.42403444	18.78774839
665	LA7339	SynCom	168	0.67mM	0.67	1	1	CCL1	14.342125	20.43357338
666	SI7820	NB	1	6.7mM	6.7	1	2	CCL1	15.1535	17.97909626
667	SI7820	NB	2	6.7mM	6.7	2	2	CCL1	10.22416667	12.67208137
668	SI7820	NB	4	6.7mM	6.7	3	2	CCL1	8.822333333	13.74370984
669	SP9509	NB	5	6.7mM	6.7	1	2	CCL1	11.80471429	22.29128586
670	SP9509	NB	8	6.7mM	6.7	2	2	CCL1	9.952166667	13.37836016
671	LP0049	NB	10	6.7mM	6.7	1	2	CCL1	13.45141111	20.83713138
672	LP0049	NB	12	6.7mM	6.7	2	2	CCL1	14.306	17.51946941
673	LP8539	NB	17	6.7mM	6.7	1	2	CCL1	15.42311111	25.02201824
674	LP8539	NB	18	6.7mM	6.7	2	2	CCL1	16.060625	18.71523734
675	LP8539	NB	19	6.7mM	6.7	3	2	CCL1	15.424125	18.56616695
676	LP8539	NB	20	6.7mM	6.7	4	2	CCL1	11.1695	15.28200112
677	LJ9250	NB	23	6.7mM	6.7	1	2	CCL1	12.93822222	19.65516599
678	SI7820	NB	29	1.34mM	1.34	1	2	CCL1	8.423642857	10.81139207
679	SI7820	NB	30	1.34mM	1.34	2	2	CCL1	12.2375	17.3092628
680	SI7820	NB	31	1.34mM	1.34	3	2	CCL1	11.38357143	29.14994401
681	SI7820	NB	32	1.34mM	1.34	4	2	CCL1	12.63225	19.33938665
682	SP9509	NB	33	1.34mM	1.34	1	2	CCL1	12.08357143	15.82628799
683	SP9509	NB	34	1.34mM	1.34	2	2	CCL1	13.654	21.6431107
684	SP9509	NB	35	1.34mM	1.34	3	2	CCL1	10.81455357	14.69099333
685	SP9509	NB	36	1.34mM	1.34	4	2	CCL1	13.17985714	16.91539633
686	LP0049	NB	37	1.34mM	1.34	1	2	CCL1	10.175125	16.29696721
687	LP0049	NB	38	1.34mM	1.34	2	2	CCL1	13.84244444	30.73503476
688	LP0049	NB	39	1.34mM	1.34	3	2	CCL1	12.42588889	21.98031107
689	LP0049	NB	40	1.34mM	1.34	4	2	CCL1	6.192142857	12.19042592
690	LA7339	NB	42	1.34mM	1.34	1	2	CCL1	9.574285714	20.16693937
691	LA7339	NB	43	1.34mM	1.34	2	2	CCL1	14.198	23.32237118
692	LA7339	NB	44	1.34mM	1.34	3	2	CCL1	2.361444444	4.814845204
693	LP8539	NB	45	1.34mM	1.34	1	2	CCL1	14.1414	23.52547802
694	LP8539	NB	46	1.34mM	1.34	2	2	CCL1	15.17911111	20.55118263
695	LP8539	NB	47	1.34mM	1.34	3	2	CCL1	14.50233333	21.85326535
696	LP8539	NB	48	1.34mM	1.34	4	2	CCL1	15.13966667	18.79561492
697	LJ9250	NB	49	1.34mM	1.34	1	2	CCL1	12.854	18.5833458
698	LJ9250	NB	52	1.34mM	1.34	2	2	CCL1	12.66725	18.31143057
699	LY5280	NB	81	0.67mM	0.67	1	2	CCL1	23.186	22.332923
700	LY5280	NB	84	0.67mM	0.67	2	2	CCL1	18.303	29.51524696
701	SI7820	NB	57	0.67mM	0.67	1	2	CCL1	13.92025	15.91012484
702	SP9509	NB	60	0.67mM	0.67	1	2	CCL1	13.93882143	21.44580391
703	SP9509	NB	61	0.67mM	0.67	2	2	CCL1	8.176571429	7.992571393
704	SP9509	NB	62	0.67mM	0.67	3	2	CCL1	10.02414286	25.14522935
705	SP9509	NB	63	0.67mM	0.67	4	2	CCL1	13.9045	18.72894731
706	LP0049	NB	64	0.67mM	0.67	1	2	CCL1	9.765142857	12.22426286
707	LP0049	NB	65	0.67mM	0.67	2	2	CCL1	13.20111111	26.54419998
708	LP0049	NB	66	0.67mM	0.67	3	2	CCL1	15.73155556	21.42951354
709	LP0049	NB	67	0.67mM	0.67	4	2	CCL1	11.15125	14.79609615
710	LA7339	NB	68	0.67mM	0.67	1	2	CCL1	15.48555556	26.41489409
711	LA7339	NB	69	0.67mM	0.67	2	2	CCL1	11.0405	15.17366921
712	LA7339	NB	71	0.67mM	0.67	3	2	CCL1	7.819252525	19.59328536
713	LP8539	NB	72	0.67mM	0.67	1	2	CCL1	9.162222222	21.57853632
714	LP8539	NB	73	0.67mM	0.67	2	2	CCL1	10.56133333	21.27287001
715	LP8539	NB	74	0.67mM	0.67	3	2	CCL1	14.55633333	23.00265131
716	LP8539	NB	75	0.67mM	0.67	4	2	CCL1	12.6315	18.53491835
717	LJ9250	NB	76	0.67mM	0.67	1	2	CCL1	12.91644444	18.56415933
718	LJ9250	NB	77	0.67mM	0.67	2	2	CCL1	12.15466667	22.07066068
719	LJ9250	NB	79	0.67mM	0.67	3	2	CCL1	13.3014	20.46616163
720	LY5280	SynCom	181	0.67mM	0.67	1	2	CCL1	20.830375	23.63305168
721	LY5280	SynCom	182	0.67mM	0.67	2	2	CCL1	20.19642857	24.6867127
722	SI7820	SynCom	101	6.7mM	6.7	1	2	CCL1	10.047375	16.37149363
723	SI7820	SynCom	102	6.7mM	6.7	2	2	CCL1	9.418285714	20.837238
724	SP9509	SynCom	105	6.7mM	6.7	1	2	CCL1	14.22342857	20.17101883
725	SP9509	SynCom	106	6.7mM	6.7	2	2	CCL1	11.95385714	16.85472139
726	SP9509	SynCom	107	6.7mM	6.7	3	2	CCL1	11.2145	15.29299156
727	SP9509	SynCom	108	6.7mM	6.7	4	2	CCL1	11.33085714	12.37721472
728	LP0049	SynCom	110	6.7mM	6.7	1	2	CCL1	15.52875	26.22975624
729	LP0049	SynCom	112	6.7mM	6.7	2	2	CCL1	14.80811111	21.1987107
730	LA7339	SynCom	113	6.7mM	6.7	1	2	CCL1	17.0603	20.69375596
731	LA7339	SynCom	115	6.7mM	6.7	2	2	CCL1	14.73788889	22.24937719
732	LP8539	SynCom	117	6.7mM	6.7	1	2	CCL1	13.492	21.26104504
733	LP8539	SynCom	118	6.7mM	6.7	2	2	CCL1	10.28240278	14.13470193
734	LP8539	SynCom	119	6.7mM	6.7	3	2	CCL1	13.45488889	23.52385133
735	LP8539	SynCom	120	6.7mM	6.7	4	2	CCL1	14.67475	19.14993928
736	LJ9250	SynCom	123	6.7mM	6.7	1	2	CCL1	9.513125	14.14389231
737	LJ9250	SynCom	124	6.7mM	6.7	2	2	CCL1	14.46690909	21.30834321
738	LY5280	SynCom	183	0.67mM	0.67	3	2	CCL1	15.19455556	18.85105123
739	LY5280	SynCom	184	0.67mM	0.67	4	2	CCL1	16.041625	23.44351682
740	LY5280	NB	53	1.34mM	1.34	1	2	CCL1	19.2395	25.83125588
741	SP9509	SynCom	133	1.34mM	1.34	1	2	CCL1	12.85485714	18.61224521
742	SP9509	SynCom	135	1.34mM	1.34	2	2	CCL1	15.58585714	19.01273975
743	LP0049	SynCom	137	1.34mM	1.34	1	2	CCL1	11.444	16.14296965
744	LP0049	SynCom	138	1.34mM	1.34	2	2	CCL1	11.27825	18.58312617
745	LP0049	SynCom	139	1.34mM	1.34	3	2	CCL1	14.743125	22.92788414
746	LP0049	SynCom	140	1.34mM	1.34	4	2	CCL1	12.428375	16.11063086
747	LA7339	SynCom	144	1.34mM	1.34	1	2	CCL1	8.614166667	10.47248299
748	LP8539	SynCom	145	1.34mM	1.34	1	2	CCL1	26.609	25.64179854
749	LP8539	SynCom	146	1.34mM	1.34	2	2	CCL1	13.05677778	27.38506545
750	LP8539	SynCom	147	1.34mM	1.34	3	2	CCL1	13.07955556	16.7858964
751	LP8539	SynCom	148	1.34mM	1.34	4	2	CCL1	13.2235	21.23164749
752	LJ9250	SynCom	150	1.34mM	1.34	1	2	CCL1	8.576873016	13.40714227
753	LJ9250	SynCom	151	1.34mM	1.34	2	2	CCL1	15.69342222	22.90911902
754	LJ9250	SynCom	152	1.34mM	1.34	3	2	CCL1	12.03585714	25.94201367
755	LY5280	NB	54	1.34mM	1.34	2	2	CCL1	20.19790476	25.76277662
756	LY5280	NB	55	1.34mM	1.34	3	2	CCL1	24.537125	27.69121597
757	LY5280	NB	56	1.34mM	1.34	4	2	CCL1	24.50814286	24.52544634
758	SP9509	SynCom	161	0.67mM	0.67	1	2	CCL1	12.41197619	18.03247925
759	SP9509	SynCom	163	0.67mM	0.67	2	2	CCL1	13.17642857	17.64569472
760	LP0049	SynCom	165	0.67mM	0.67	1	2	CCL1	12.88814286	15.21486433
761	LP0049	SynCom	166	0.67mM	0.67	2	2	CCL1	11.22825	20.2580324
762	LP0049	SynCom	167	0.67mM	0.67	3	2	CCL1	14.64577778	22.37385722
763	LP8539	SynCom	174	0.67mM	0.67	1	2	CCL1	10.67	17.22444939
764	LP8539	SynCom	175	0.67mM	0.67	2	2	CCL1	13.1818	16.79473582
765	LJ9250	SynCom	176	0.67mM	0.67	1	2	CCL1	13.581	21.2353774
766	LJ9250	SynCom	177	0.67mM	0.67	2	2	CCL1	11.35373333	17.57372863
767	LY5280	SynCom	154	1.34mM	1.34	1	2	CCL1	20.433	22.06856118
768	LY5280	SynCom	155	1.34mM	1.34	2	2	CCL1	14.35216667	20.72667591
769	LY5280	SynCom	156	1.34mM	1.34	3	2	CCL1	12.50983333	22.12044572
770	LY5280	NB	25	6.7mM	6.7	1	2	CCL1	20.95466667	31.67476552
771	LY5280	NB	27	6.7mM	6.7	2	2	CCL1	14.28014286	18.66304367
772	LY5280	NB	28	6.7mM	6.7	3	2	CCL1	14.844	26.9031633
773	LY5280	SynCom	125	6.7mM	6.7	1	2	CCL1	13.54330357	16.90694324
774	LY5280	SynCom	127	6.7mM	6.7	2	2	CCL1	17.93257143	29.51521799
775	LY5280	SynCom	128	6.7mM	6.7	3	2	CCL1	21.50614286	29.83579788
776	SP9509	NB	1	0.134mM	0.134	1	3	CCL1	12.84391667	17.44840714
777	SP9509	NB	2	0.134mM	0.134	2	3	CCL1	14.46493444	16.23481806
778	SP9509	NB	3	0.134mM	0.134	3	3	CCL1	12.41488286	16.99722382
779	SP9509	NB	4	0.134mM	0.134	4	3	CCL1	12.24753429	13.49318717
780	SI7820	NB	5	0.134mM	0.134	1	3	CCL1	10.06683905	16.55468191
781	SI7820	NB	6	0.134mM	0.134	2	3	CCL1	10.37260804	16.43022592
782	SI7820	NB	7	0.134mM	0.134	3	3	CCL1	12.38065429	22.15290596
783	SI7820	NB	8	0.134mM	0.134	5	3	CCL1	13.48630571	13.86577646
784	LP0049	NB	9	0.134mM	0.134	1	3	CCL1	12.37389556	25.99452286
785	LP0049	NB	10	0.134mM	0.134	2	3	CCL1	13.54174556	24.33733235
786	LP0049	NB	11	0.134mM	0.134	4	3	CCL1	11.83181625	24.17056943
787	LP0049	NB	12	0.134mM	0.134	5	3	CCL1	15.05209667	22.02198695
788	LJ9250	NB	13	0.134mM	0.134	1	3	CCL1	11.97720778	18.86767176
789	LJ9250	NB	14	0.134mM	0.134	3	3	CCL1	12.09676139	22.06865802
790	LJ9250	NB	15	0.134mM	0.134	4	3	CCL1	12.30480556	16.20635056
791	LJ9250	NB	16	0.134mM	0.134	5	3	CCL1	9.903772857	15.71404938
792	LA7339	NB	17	0.134mM	0.134	1	3	CCL1	11.22035875	21.90318114
793	LA7339	NB	18	0.134mM	0.134	3	3	CCL1	10.48361375	19.05631318
794	LA7339	NB	19	0.134mM	0.134	4	3	CCL1	12.75176	18.68798787
795	LA7339	NB	20	0.134mM	0.134	5	3	CCL1	9.7434825	15.94321247
796	LP8539	NB	21	0.134mM	0.134	1	3	CCL1	10.47322667	21.34928747
797	LP8539	NB	22	0.134mM	0.134	3	3	CCL1	11.17703	20.84987345
798	LP8539	NB	23	0.134mM	0.134	5	3	CCL1	13.99774667	22.6286249
799	LP8539	NB	24	0.134mM	0.134	6	3	CCL1	7.80081375	12.89550032
800	LY5280	NB	25	0.134mM	0.134	1	3	CCL1	21.07070167	32.11456283
801	LY5280	NB	26	0.134mM	0.134	3	3	CCL1	16.20280286	20.1216245
802	LY5280	NB	27	0.134mM	0.134	4	3	CCL1	15.80876833	25.56882119
803	LY5280	NB	28	0.134mM	0.134	5	3	CCL1	16.90408667	21.68275181
804	LP0049	NB	10bis	0.134mM	0.134	3	3	CCL1	11.6180825	19.30323222
805	LJ9250	NB	13bis	0.134mM	0.134	2	3	CCL1	10.0495675	16.60301201
806	LA7339	NB	17bis	0.134mM	0.134	2	3	CCL1	9.75881875	20.02196368
807	LP8539	NB	21bis	0.134mM	0.134	2	3	CCL1	11.79500625	19.68795539
808	LP8539	NB	22bis	0.134mM	0.134	4	3	CCL1	10.50351667	19.02133629
809	LY5280	NB	25bis	0.134mM	0.134	2	3	CCL1	19.942178	30.06228762
810	SI7820	NB	5bis	0.134mM	0.134	4	3	CCL1	10.55170857	16.65223725
811	SI7820	NB	1	335mM	335	1	1	CCL2	6.068115	9.603386612
812	SI7820	NB	2	335mM	335	2	1	CCL2	8.32913	13.2208958
813	SI7820	NB	3	335mM	335	3	1	CCL2	11.03932133	13.75635846
814	SP9509	NB	5	335mM	335	1	1	CCL2	9.050186667	15.9751472
815	SP9509	NB	6	335mM	335	2	1	CCL2	7.0632	10.11752372
816	SP9509	NB	7	335mM	335	3	1	CCL2	8.925184286	11.0208749
817	SP9509	NB	8	335mM	335	4	1	CCL2	7.294308571	9.761969355
818	LP8539	NB	9	335mM	335	1	1	CCL2	0	0
819	LP8539	NB	10	335mM	335	2	1	CCL2	0	0
820	LP8539	NB	11	335mM	335	3	1	CCL2	0	0
821	LP8539	NB	12	335mM	335	4	1	CCL2	23.64888153	26.25818819
822	LA7339	NB	13	335mM	335	1	1	CCL2	3.390283333	3.980945168
823	LA7339	NB	14	335mM	335	2	1	CCL2	0	0
824	LA7339	NB	15	335mM	335	3	1	CCL2	28.14588545	27.40838314
825	LA7339	NB	16	335mM	335	4	1	CCL2	0	0
826	LP0049	NB	21	335mM	335	1	1	CCL2	7.955440179	10.36327438
827	LP0049	NB	23	335mM	335	2	1	CCL2	8.237220159	13.45658744
828	LP0049	NB	24	335mM	335	3	1	CCL2	8.579223	13.89879631
829	LJ9250	NB	25	335mM	335	1	1	CCL2	0	0
830	LJ9250	NB	26	335mM	335	2	1	CCL2	0	0
831	LJ9250	NB	27	335mM	335	3	1	CCL2	0	0
832	LJ9250	NB	28	335mM	335	4	1	CCL2	0	0
833	SI7820	SynCom	36	335mM	335	1	1	CCL2	6.410275	9.208946949
834	SI7820	SynCom	37	335mM	335	2	1	CCL2	6.537191429	10.05192637
835	SI7820	SynCom	38	335mM	335	3	1	CCL2	5.747125476	10.32566151
836	SI7820	SynCom	39	335mM	335	4	1	CCL2	14.00266286	19.44663646
837	SP9509	SynCom	41	335mM	335	1	1	CCL2	4.483451429	6.566559738
838	SP9509	SynCom	42	335mM	335	2	1	CCL2	7.505948571	14.11177344
839	SP9509	SynCom	43	335mM	335	3	1	CCL2	9.77877625	10.97930364
840	LP8539	SynCom	44	335mM	335	1	1	CCL2	4.310622	5.492468735
841	LP8539	SynCom	45	335mM	335	2	1	CCL2	0	0
842	LP8539	SynCom	47	335mM	335	3	1	CCL2	0	0
843	LA7339	SynCom	49	335mM	335	1	1	CCL2	0	0
844	LA7339	SynCom	50	335mM	335	2	1	CCL2	0	0
845	LP0049	SynCom	56	335mM	335	1	1	CCL2	0	0
846	LP0049	SynCom	57	335mM	335	2	1	CCL2	5.409658571	9.498984386
847	LP0049	SynCom	59	335mM	335	3	1	CCL2	0	0
848	LJ9250	SynCom	60	335mM	335	1	1	CCL2	0	0
849	LJ9250	SynCom	61	335mM	335	2	1	CCL2	0	0
850	LJ9250	SynCom	63	335mM	335	3	1	CCL2	0	0
851	SI7820	NB	107	6.7mM	6.7	1	1	CCL2	7.96531	12.17358914
852	SI7820	NB	108	6.7mM	6.7	2	1	CCL2	8.092085714	11.88536419
853	SI7820	NB	109	6.7mM	6.7	3	1	CCL2	5.97422	9.95374651
854	SP9509	NB	110	6.7mM	6.7	1	1	CCL2	9.97457375	15.7046804
855	SP9509	NB	111	6.7mM	6.7	2	1	CCL2	8.385588571	12.51886837
856	SP9509	NB	112	6.7mM	6.7	3	1	CCL2	6.242945667	8.487503718
857	SP9509	NB	113	6.7mM	6.7	4	1	CCL2	9.82718	12.77416085
858	LP8539	NB	114	6.7mM	6.7	1	1	CCL2	0	0
859	LP8539	NB	115	6.7mM	6.7	2	1	CCL2	0	0
860	LP8539	NB	116	6.7mM	6.7	3	1	CCL2	0	0
861	LP8539	NB	117	6.7mM	6.7	4	1	CCL2	9.028841111	9.825712598
862	LA7339	NB	118	6.7mM	6.7	1	1	CCL2	0	0
863	LA7339	NB	120	6.7mM	6.7	2	1	CCL2	0	0
864	LA7339	NB	121	6.7mM	6.7	3	1	CCL2	0	0
865	LP0049	NB	126	6.7mM	6.7	1	1	CCL2	0	0
866	LP0049	NB	127	6.7mM	6.7	2	1	CCL2	7.07093875	9.986633447
867	LP0049	NB	129	6.7mM	6.7	3	1	CCL2	7.730183	11.29998606
868	LJ9250	NB	130	6.7mM	6.7	1	1	CCL2	0	0
869	LJ9250	NB	131	6.7mM	6.7	2	1	CCL2	0	0
870	LJ9250	NB	132	6.7mM	6.7	3	1	CCL2	0	0
871	LJ9250	NB	133	6.7mM	6.7	4	1	CCL2	0	0
872	SI7820	SynCom	141	6.7mM	6.7	1	1	CCL2	8.186092667	13.71798474
873	SI7820	SynCom	142	6.7mM	6.7	2	1	CCL2	5.241235	7.726047958
874	SI7820	SynCom	143	6.7mM	6.7	3	1	CCL2	6.200817143	9.068702787
875	SI7820	SynCom	143.2	6.7mM	6.7	4	1	CCL2	6.716182321	10.65221732
876	SI7820	SynCom	144	6.7mM	6.7	5	1	CCL2	8.787392857	7.641272939
877	SP9509	SynCom	145	6.7mM	6.7	1	1	CCL2	9.566512857	14.34281862
878	SP9509	SynCom	146	6.7mM	6.7	2	1	CCL2	9.3253	10.87463384
879	SP9509	SynCom	147	6.7mM	6.7	3	1	CCL2	10.35378762	14.8949831
880	SP9509	SynCom	148	6.7mM	6.7	4	1	CCL2	4.7036115	8.029987532
881	LP8539	SynCom	149	6.7mM	6.7	1	1	CCL2	36.83880444	34.89319252
882	LP8539	SynCom	150	6.7mM	6.7	2	1	CCL2	5.683836667	9.238135293
883	LP8539	SynCom	151	6.7mM	6.7	3	1	CCL2	0	0
884	LP8539	SynCom	152	6.7mM	6.7	4	1	CCL2	0	0
885	LA7339	SynCom	153	6.7mM	6.7	1	1	CCL2	0	0
886	LA7339	SynCom	154	6.7mM	6.7	2	1	CCL2	8.148253333	9.514140815
887	LA7339	SynCom	155	6.7mM	6.7	3	1	CCL2	12.97434	15.79859368
888	LP0049	SynCom	161	6.7mM	6.7	1	1	CCL2	0	0
889	LP0049	SynCom	162	6.7mM	6.7	2	1	CCL2	5.230517	7.274573491
890	LP0049	SynCom	164	6.7mM	6.7	3	1	CCL2	5.99597525	9.280723901
891	LJ9250	SynCom	165	6.7mM	6.7	1	1	CCL2	3.6815175	5.490986007
892	LJ9250	SynCom	165.5	6.7mM	6.7	2	1	CCL2	0	0
893	LJ9250	SynCom	166	6.7mM	6.7	3	1	CCL2	1.24629375	1.403487603
894	LJ9250	SynCom	167	6.7mM	6.7	4	1	CCL2	0	0
895	LJ9250	SynCom	168	6.7mM	6.7	5	1	CCL2	0	0
896	SI7820	NB	176	0.67mM	0.67	1	1	CCL2	7.39095125	9.250551046
897	SI7820	NB	177	0.67mM	0.67	2	1	CCL2	10.57614833	9.766836656
898	SI7820	NB	178	0.67mM	0.67	3	1	CCL2	10.29453929	11.87451468
899	SP9509	NB	180	0.67mM	0.67	1	1	CCL2	12.11035714	17.76552544
900	SP9509	NB	181	0.67mM	0.67	2	1	CCL2	7.226535714	10.83662552
901	SP9509	NB	182	0.67mM	0.67	3	1	CCL2	6.873092857	10.42256369
902	LP8539	NB	184	0.67mM	0.67	1	1	CCL2	0	0
903	LP8539	NB	185	0.67mM	0.67	2	1	CCL2	0	0
904	LP8539	NB	186	0.67mM	0.67	3	1	CCL2	0	0
905	LA7339	NB	188	0.67mM	0.67	1	1	CCL2	0	0
906	LA7339	NB	189	0.67mM	0.67	2	1	CCL2	0	0
907	LA7339	NB	190	0.67mM	0.67	3	1	CCL2	0	0
908	LA7339	NB	191	0.67mM	0.67	4	1	CCL2	0	0
909	LP0049	NB	196	0.67mM	0.67	1	1	CCL2	11.61357056	14.27624597
910	LP0049	NB	197	0.67mM	0.67	2	1	CCL2	8.034354861	12.40258941
911	LP0049	NB	198	0.67mM	0.67	3	1	CCL2	10.295812	15.74164298
912	LP0049	NB	199	0.67mM	0.67	4	1	CCL2	0	0
913	LJ9250	NB	201	0.67mM	0.67	1	1	CCL2	3.454802222	3.21478854
914	LJ9250	NB	203	0.67mM	0.67	2	1	CCL2	0	0
915	SI7820	SynCom	211	0.67mM	0.67	1	1	CCL2	10.79416857	14.13528908
916	SI7820	SynCom	212	0.67mM	0.67	2	1	CCL2	8.395274286	12.92760387
917	SI7820	SynCom	213	0.67mM	0.67	3	1	CCL2	8.693201667	12.86965479
918	SI7820	SynCom	213.5	0.67mM	0.67	4	1	CCL2	9.776764286	12.6506379
919	SI7820	SynCom	214	0.67mM	0.67	5	1	CCL2	10.94529946	13.03596172
920	SP9509	SynCom	215	0.67mM	0.67	1	1	CCL2	12.73357524	17.24804054
921	SP9509	SynCom	216	0.67mM	0.67	2	1	CCL2	5.672118571	8.378264701
922	SP9509	SynCom	216.5	0.67mM	0.67	3	1	CCL2	7.711879464	9.844846813
923	SP9509	SynCom	217	0.67mM	0.67	4	1	CCL2	9.634565714	12.6417983
924	SP9509	SynCom	218	0.67mM	0.67	5	1	CCL2	9.80795625	12.1259177
925	LP8539	SynCom	221	0.67mM	0.67	1	1	CCL2	0	0
926	LP8539	SynCom	222	0.67mM	0.67	2	1	CCL2	0	0
927	LP0049	SynCom	231	0.67mM	0.67	1	1	CCL2	5.1286675	8.980358208
928	LP0049	SynCom	232	0.67mM	0.67	2	1	CCL2	8.742358714	14.00491584
929	LP0049	SynCom	233	0.67mM	0.67	3	1	CCL2	0	0
930	LP0049	SynCom	234	0.67mM	0.67	4	1	CCL2	10.42348946	15.02083144
931	LJ9250	SynCom	235	0.67mM	0.67	1	1	CCL2	0	0
932	LJ9250	SynCom	236	0.67mM	0.67	2	1	CCL2	0	0
933	LJ9250	SynCom	237	0.67mM	0.67	3	1	CCL2	0	0
934	LJ9250	SynCom	238	0.67mM	0.67	4	1	CCL2	0	0
935	LA7339	SynCom	168	0.67mM	0.67	1	1	CCL2	5.529	7.877300415
936	SI7820	NB	1	6.7mM	6.7	1	2	CCL2	11.32625	13.43819837
937	SI7820	NB	2	6.7mM	6.7	2	2	CCL2	7.235666667	8.968061626
938	SI7820	NB	4	6.7mM	6.7	3	2	CCL2	7.764	12.0950047
939	SP9509	NB	5	6.7mM	6.7	1	2	CCL2	7.100571429	13.40827601
940	SP9509	NB	8	6.7mM	6.7	2	2	CCL2	7.697333333	10.34726418
941	LP0049	NB	10	6.7mM	6.7	1	2	CCL2	7.931888889	12.28702398
942	LP0049	NB	12	6.7mM	6.7	2	2	CCL2	4.916555556	6.020931405
943	LP8539	NB	17	6.7mM	6.7	1	2	CCL2	0	0
944	LP8539	NB	18	6.7mM	6.7	2	2	CCL2	0	0
945	LP8539	NB	19	6.7mM	6.7	3	2	CCL2	0	0
946	LP8539	NB	20	6.7mM	6.7	4	2	CCL2	0	0
947	LJ9250	NB	23	6.7mM	6.7	1	2	CCL2	0	0
948	SI7820	NB	29	1.34mM	1.34	1	2	CCL2	7.33075	9.408709959
949	SI7820	NB	30	1.34mM	1.34	2	2	CCL2	9.012833333	12.74815123
950	SI7820	NB	31	1.34mM	1.34	3	2	CCL2	4.748857143	12.1604121
951	SI7820	NB	32	1.34mM	1.34	4	2	CCL2	9.586625	14.67667657
952	SP9509	NB	33	1.34mM	1.34	1	2	CCL2	7.773285714	10.18095181
953	SP9509	NB	34	1.34mM	1.34	2	2	CCL2	11.73057143	18.59426219
954	SP9509	NB	35	1.34mM	1.34	3	2	CCL2	7.01	9.522710539
955	SP9509	NB	36	1.34mM	1.34	4	2	CCL2	8.281428571	10.62861645
956	LP0049	NB	37	1.34mM	1.34	1	2	CCL2	0	0
957	LP0049	NB	38	1.34mM	1.34	2	2	CCL2	NA	0
958	LP0049	NB	39	1.34mM	1.34	3	2	CCL2	0	0
959	LP0049	NB	40	1.34mM	1.34	4	2	CCL2	10.15614286	19.99432345
960	LA7339	NB	42	1.34mM	1.34	1	2	CCL2	12.98101299	27.34275013
961	LA7339	NB	43	1.34mM	1.34	2	2	CCL2	6.6839	10.9793208
962	LA7339	NB	44	1.34mM	1.34	3	2	CCL2	12.74888889	25.99422853
963	LP8539	NB	45	1.34mM	1.34	1	2	CCL2	0	0
964	LP8539	NB	46	1.34mM	1.34	2	2	CCL2	4.835111111	6.546315574
965	LP8539	NB	47	1.34mM	1.34	3	2	CCL2	0	0
966	LP8539	NB	48	1.34mM	1.34	4	2	CCL2	0.871888889	1.082433858
967	LJ9250	NB	49	1.34mM	1.34	1	2	CCL2	0	0
968	LJ9250	NB	52	1.34mM	1.34	2	2	CCL2	0	0
969	LY5280	NB	81	0.67mM	0.67	1	2	CCL2	9.119166667	8.783647329
970	LY5280	NB	84	0.67mM	0.67	2	2	CCL2	10.12466667	16.32694297
971	SI7820	NB	57	0.67mM	0.67	1	2	CCL2	7.52275	8.598113657
972	SP9509	NB	60	0.67mM	0.67	1	2	CCL2	8.007285714	12.31974168
973	SP9509	NB	61	0.67mM	0.67	2	2	CCL2	7.508714286	7.339743256
974	SP9509	NB	62	0.67mM	0.67	3	2	CCL2	6.930428571	17.38474983
975	SP9509	NB	63	0.67mM	0.67	4	2	CCL2	8.8555	11.92809471
976	LP0049	NB	64	0.67mM	0.67	1	2	CCL2	7.785428571	9.746004407
977	LP0049	NB	65	0.67mM	0.67	2	2	CCL2	0	0
978	LP0049	NB	66	0.67mM	0.67	3	2	CCL2	0	0
979	LP0049	NB	67	0.67mM	0.67	4	2	CCL2	2.78825	3.699604536
980	LA7339	NB	68	0.67mM	0.67	1	2	CCL2	0	0
981	LA7339	NB	69	0.67mM	0.67	2	2	CCL2	15.1522	20.82464297
982	LA7339	NB	71	0.67mM	0.67	3	2	CCL2	5.869636364	14.70798645
983	LP8539	NB	72	0.67mM	0.67	1	2	CCL2	4.979	11.72636176
